stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
1669,0956,Molveno-Centro,,46.142420,10.963759,0956
1670,0956RR,Molveno,,46.140431,10.963727,0956
1671,0956DR,Molveno-Hotel Du Lac,,46.141236,10.965607,0956
1672,0956GR,Molveno-Grand Hotel,,46.134067,10.969560,0956
1673,2220CR,Lago Nembia,,46.095952,10.933324,2220
1674,2219RR,S.Lorenzo In Banale,,46.076385,10.907682,2219
1675,2216SR,Tavodo-Incr.S.P.,,46.064760,10.892034,2216
1676,2215RR,Sclemo,,46.055896,10.884206,2215
1677,2215UR,Sclemo-Via Dei Caputel,,46.053763,10.879429,2215
1679,2223RR,Dos Doa,,46.054075,10.897270,2211
1680,2213DR,Stenico-Dologno,,46.053480,10.873597,2213
1681,2213CR,Stenico-Case Nuove,,46.052287,10.860169,2213
1682,2213RR,Stenico,,46.051868,10.853805,2213
1683,2212RR,Premione,,46.048262,10.874064,2212
1684,2211RR,Villa Banale,,46.046301,10.887086,2211
1688,2324,Castel Condino,,45.916322,10.602714,2324
1689,2303,Bersone,,45.944017,10.633506,2305
1690,2299,Praso,,45.949536,10.637414,2299
1691,2300,Daone,,45.947374,10.621184,2300
1692,4450ZA,Castelnuovo-Zanzibar,,46.060200,11.490312,4450
1693,4405,Carzano,,46.069839,11.493617,4405
1695,4500ST,Scurelle-Via Murazzo,,46.069127,11.498027,4500
1696,4520CV,Strigno-Loc.Colle,,46.067461,11.516074,4448
1697,4448,Spera,,46.070410,11.508857,4448
1698,4520CR,Strigno-Loc. Colle,,46.067492,11.515873,4448
1699,4497,Samone,,46.081220,11.521945,4497
1700,0960VL,Riva Del G.-Bivio Val Ledro,,45.894756,10.842615,0960
1701,2163,Pregasina Bivio,,45.864433,10.812754,2163
1702,2160,Pregasina,,45.851215,10.824947,2160
1703,2142,Biacesa,,45.865050,10.805388,2142
1704,2143,Prè,,45.866333,10.788169,2143
1705,2162,Barcesino,,45.870893,10.781512,2162
1706,2144,Molina di Ledro,,45.871762,10.772216,2144
1707,2144LG,Molina di Ledro-Lago,,45.873683,10.766712,2144
1708,2145,Mezzolago,,45.881040,10.750447,2145
1709,2146,Pieve di Ledro,,45.889221,10.730942,2146
1710,2147VF,Bezzecca-Vigili Del Fuoco,,45.893204,10.723837,2147
1711,2147,Bezzecca-Scuole,,45.894714,10.720104,2147
1712,2148,Locca,,45.900293,10.725511,2147
1713,2149,Enguiso,,45.905795,10.729220,2147
1714,2150,Lenzumo,,45.912386,10.726404,2147
1715,2150BT,Lenzumo-Bar Taverna,,45.913165,10.728461,2147
1716,2149RR,Enguiso,,45.906001,10.729023,2147
1717,2148RR,Locca,,45.900428,10.725553,2147
1719,2155SL,Tiarno di Sotto-Bivio,,45.893015,10.705842,2155
1721,2155,Tiarno di Sotto,,45.893420,10.686731,2155
1722,2155GA,Tiarno di Sotto-Garage,,45.892870,10.680696,2155
1723,2156CA,Tiarno di Sopra-Cooperativa,,45.891254,10.674897,2156
1724,2156,Tiarno di Sopra,,45.889930,10.671906,2156
1725,2156MA,Tiarno di Sopra-Mariani,,45.882518,10.666038,2156
1726,2159,Ampola Agritur,,45.875782,10.658552,2159
1727,2157,Tremalzo Bivio,,45.864062,10.645286,2159
1728,2314CS,Storo Strada V.Di Ledro Civ.7,,45.846513,10.582364,2314
1729,2156MR,Tiarno di Sopra-Mariani,,45.882641,10.666287,2156
1730,2156RR,Tiarno di Sopra,,45.890020,10.671908,2156
1731,2145RR,Mezzolago,,45.880746,10.750805,2145
1732,2144LR,Molina di Ledro-Lago,,45.873879,10.766535,2144
1733,2144RR,Molina di Ledro,,45.871873,10.771779,2144
1734,2162RR,Barcesino,,45.871072,10.779830,2162
1735,2142RR,Biacesa,,45.864939,10.804951,2142
1736,2156CR,Tiarno di Sopra-Cooperativa,,45.891120,10.674816,2156
1737,2059,Padergnone Bivio,,46.060261,10.992518,2090
1738,2048,Calavino,,46.045571,10.982813,2048
1739,2048VB,Calavino-Via Battisti,,46.041420,10.982354,2048
1740,2060,Madruzzo Bivio,,46.033912,10.981413,2060
1741,2049PI,Lasino-Pizzeria 4 Stagioni,,46.024861,10.981219,2049
1742,2049,Lasino-Piazza,,46.023488,10.983349,2049
1743,2050BE,Stravino-Loc.Berlonga,,46.007748,10.981171,2050
1744,2050,Stravino,,46.003193,10.980432,2050
1745,2051TE,Cavedine-Telsar S.P.A.,,45.997601,10.977441,2051
1746,2051,Cavedine,,45.993910,10.973347,2051
1747,2052,Brusino,,45.985835,10.975991,2052
1748,2051MA,Cavedine-Loc.Mai,,45.984137,10.977893,2052
1749,2053RR,Vigo Cavedine Bivio,,45.978039,10.977663,2054
1750,2054,Vigo Cavedine,,45.978967,10.981220,2054
1752,2053,Vigo Cavedine Bivio,,45.977948,10.977724,2054
1753,2055BV,Masi di Vigo Cavedine-Bivio,,45.972584,10.974060,2055
1754,2056,Luch,,45.965820,10.962328,2056
1755,2057,Drena,,45.971089,10.944498,2057
1756,2057LA,Lavini di Dro,,45.972773,10.934374,2127
1757,2126,Centrale di Drena,,45.967117,10.928191,2127
1758,3520CA,Arco Via Capitelli,,45.919119,10.880279,3520
1759,3520OS,Arco Ospedale,,45.918802,10.876025,3520
1760,2135,Chiarano,,45.918883,10.869412,3520
1761,2134,Vigne,,45.919724,10.865352,3520
1762,2133,Varignano,,45.918308,10.861655,3520
1764,2138,Ceole-Madonna Grazie,,45.913916,10.857782,3520
1765,2137,Pasina Bivio,,45.905638,10.851485,2136
1766,3520OR,Arco Ospedale,,45.918839,10.875975,3520
1769,3010VE,Mattarello-Ex St.Vestimenta,,46.000537,11.126173,3010
1770,3010FS,Mattarello-Ss 12,,46.010331,11.128951,3010
1771,3620SP,Romagnano-Sp 131 Km 2,,46.009349,11.119329,3620
1772,3620SS,Romagnano-Sp131 Km 1,,46.012418,11.106722,3620
1773,3620CL,Romagnano-Cava Lonardi,,46.007832,11.107920,3620
1774,3620ST,Romagnano-Sp 90 Km 20,,46.002046,11.104938,3620
1775,3640MT,Aldeno-Maso Toricella,,45.991309,11.097816,3640
1776,3640CI,Aldeno-Cimitero,,45.982519,11.092483,3640
1777,3640,Aldeno,,45.976958,11.091825,3640
1779,0001SS,Trento-Via S.Severino Dif. 127,,46.051021,11.111590,0001
1780,3610VP,Ravina-Via Del Ponte,,46.043359,11.112299,3610
1781,3610,Ravina Bivio,,46.037617,11.114124,3610
1782,3620,Romagnano Bivio,,46.014855,11.106841,3620
1783,3640DO,Aldeno-Loc. Dossi,,45.973211,11.085161,3640
1784,3640LC,Aldeno-Loc. Ciausa,,45.975689,11.083537,3640
1785,3650,S. Giorgio di Cimone,,45.975507,11.079658,3650
1786,3671,Covelo di Cimone,,45.979308,11.070638,3670
1787,3671CO,Covelo-Fam Cooperativa,,45.978460,11.067762,3670
1788,3670BA,Cimone-Loc. Battistoni,,45.977954,11.064839,3670
1789,3670,Cimone,,45.978318,11.066142,3670
1790,3670PI,Cimone-Bivio Pietra,,45.981118,11.068558,3680
1791,3680,Cimoneri,,45.984459,11.072224,3680
1792,3680GA,Gazi,,45.983250,11.075584,3680
1793,3690VN,Garniga Terme-Loc. Zobbio,,45.990055,11.083483,3690
1794,3690,Garniga Terme,,46.001406,11.085872,3690
1795,3690PL,Garniga-Piazza Lago,,46.004809,11.085840,3690
1796,3695CE,Garniga Vecchia-Case di Sotto,,46.012362,11.078792,3695
1798,3695,Garniga Vecchia,,46.013523,11.083563,3695
1799,3620RR,Romagnano Bivio,,46.016038,11.107805,3620
1800,3610RR,Ravina Bivio,,46.037512,11.114096,3610
1801,0001BF,Trento-Tangenziale,,46.047755,11.113459,0001
1803,4120,Serso,,46.074833,11.253093,4120
1804,4121VM,Viarago-Via Delle Miniere,,46.082000,11.268852,4112
1806,4121,Viarago,,46.079811,11.262169,4112
1807,0001CM,Trento V. S.Francesco,,46.067015,11.126396,0001
1808,0001VI,Trento Piazza Vicenza,,46.062177,11.132905,0001
1809,3700,Cernidor,,46.047591,11.135195,0001
1810,3710,S.Rocco,,46.035388,11.145809,3710
1811,3710MA,S.Rocco-Maso,,46.026387,11.145848,3710
1812,3720,Pianizza,,46.017144,11.144857,3720
1813,3730,Valsorda,,46.007836,11.156884,3730
1814,3730DU,Valsorda "Loc. Brusafer",,46.006314,11.163593,3730
1815,3740UN,V.Vattaro Loc.Ca' De Ronc,,46.006518,11.170408,3740
1816,3740DU,V.Vattaro-Difr.Civ.10B,,46.005903,11.190843,3740
1817,3740,Vigolo Vattaro,,46.003942,11.195919,3740
1818,3750MA,Bosentino-Loc.Mandola,,46.000372,11.216261,3740
1819,3750,Bosentino,,46.001470,11.223215,3740
1820,3750MR,Bosentino-Loc.Mandola,,46.000565,11.216062,3740
1821,3740CH,V.Vattaro-Stab.Chindet,,45.999034,11.205424,3740
1822,3760,Vattaro,,45.992588,11.218985,3760
1823,3760DU,Vattaro-Civ.80,,45.990023,11.218973,3760
1824,3791,Campregheri Bivio,,45.984608,11.232636,3791
1825,3770,Pian Dei Pradi,,45.979043,11.237369,3770
1826,3790,Centa,,45.969510,11.232842,3790
1827,3780,Centa Bivio,,45.967431,11.226834,3790
1828,3780MC,Centa-Bivio M.Cioli,,45.963371,11.220885,3790
1829,3800,Menegoi,,45.952789,11.214272,3800
1830,3810,Fricca,,45.949416,11.209041,3810
1831,3820,Carbonare,,45.934439,11.226634,3820
1832,3830AB,Nosellari-Alb. Al Bivio,,45.931381,11.244896,3830
1833,3830,Nosellari,,45.929510,11.249886,3830
1834,3830DA,Dazio,,45.928454,11.256435,3830
1835,3830PS,Pra di Sopra,,45.930931,11.250611,3849
1836,3849,Lago di Lavarone,,45.933981,11.255937,3849
1837,3850HL,Lavarone-Hotel Du Lac,,45.937154,11.255227,3850
1838,3850,Lavarone Chiesa,,45.941014,11.251668,3850
1839,3863,Lanzino,,45.947305,11.250762,3863
1840,3862,Stengheli,,45.949561,11.258659,3862
1841,3860,Bertoldi,,45.950404,11.263150,3860
1842,3861,Azzolini,,45.942711,11.265038,3861
1843,3851,Gionghi,,45.940720,11.269666,3851
1844,3870,Lavarone Cappella,,45.936708,11.275436,3870
1845,3878,Gasperi,,45.940596,11.276807,3878
1846,3880,Casanova,,45.941232,11.279663,3880
1847,3880BM,Masetti Bivio,,45.954257,11.294440,3890
1848,3890,Monterovere,,45.960661,11.297383,3890
1849,3895SP,Luserna-Sp.9,,45.924891,11.317933,3895
1850,3895,Luserna,,45.921652,11.324253,3895
1851,3830RR,Nosellari,,45.929641,11.249472,3830
1852,3830AR,Nosellari-Alb. Al Bivio,,45.931477,11.244823,3830
1853,0001ML,Trento Via Milano,,46.060801,11.127564,0001
1854,3792,Maso Uez,,45.972959,11.233215,3790
1856,4200HM,S.Cristoforo-Ht.Meridiana,,46.039518,11.242431,4200
1857,4210,Ischia di Pergine,,46.033155,11.247724,4210
1858,4211MR,Alberè-Maso Roveri,,46.031613,11.251900,4211
1859,4211,Alberè di Tenna,,46.029541,11.255653,4211
1860,4212BS,Tenna-Bivio Pontara Serafini,,46.023291,11.261980,4212
1861,4212SP,Tenna-Sp 16 Al Km 4,,46.017113,11.266271,4212
1863,4212,Tenna,,46.012780,11.266696,4212
1865,3100VP,Rovereto-Via Paoli,,45.891149,11.039963,3100
1866,3100VC,Rovereto-Via Craffonara,,45.886590,11.034169,3100
1867,3100PD,Rovereto-Via Calcinari,,45.886539,11.044667,3100
1869,3100AT,Rovereto-Ex Cartiera Ati,,45.887115,11.050652,3100
1870,3100SC,Rovereto-Rist. S.Colombano,,45.885320,11.059868,3100
1871,3150,Trattoria Genovesa,,45.882615,11.062600,3150
1872,3151SP,Toldo-Sp 50 Km 0.2 Balanzi,,45.877319,11.065784,3151
1874,3151,Toldo,,45.875509,11.068767,3151
1875,3151AU,Toldo-Loc. Auga,,45.874366,11.069823,3151
1876,3183,Moscheri,,45.868418,11.073189,3183
1877,3184,Clocchi,,45.866543,11.073862,3184
1878,3184BA,Barde,,45.862598,11.075467,3153
1879,3153,Vignala,,45.861926,11.082476,3153
1880,3154,Boccaldo,,45.857706,11.085127,3154
1881,3154AL,Boccaldo Alta,,45.857139,11.088107,3154
1882,3154BV,Giazzera Bivio,,45.861604,11.087086,3154
1883,3182,Pozza di Trambileno,,45.863266,11.085270,3154
1884,3154AR,Boccaldo Alta,,45.857597,11.087987,3154
1885,3154RR,Boccaldo R,,45.857758,11.085257,3154
1886,3155VN,Vanza Vn,,45.854586,11.078518,3155
1888,3155,Vanza,,45.852886,11.077952,3155
1889,3155DV,Vanza-Civ. 82,,45.851556,11.077387,3155
1890,3155BV,Vanza-Bivio Pozzacchio,,45.846393,11.075715,3155
1891,3253,Pozzacchio,,45.834587,11.082962,3253
1893,3100OS,Rovereto-Ospedale,,45.881832,11.038063,3100
1894,3295SM,Lizzana-Scuole,,45.870015,11.030930,3100
1895,3295,Lizzana,,45.866873,11.030681,3100
1896,3295RO,Lizzana-Rovercenter,,45.864519,11.029207,3100
1897,3341LA,Marco-Lavini,,45.853419,11.014573,3341
1898,3341OF,Marco-Officina,,45.843877,11.008605,3341
1899,3341,Marco,,45.841830,11.007728,3341
1900,3341VA,Marco-Via Varini,,45.836853,11.011000,3341
1901,3341ZI,Marco-Zona Ind.Le,,45.825549,11.010721,3341
1902,3342,Serravalle,,45.809259,11.014916,3342
1903,3343TV,S.Margherita Via Trento/Vanga,,45.800294,11.023363,3343
1904,3343,S.Margherita,,45.796906,11.024864,3343
1905,3344CA,Marani-Loc.Cumer,,45.785014,11.018628,3344
1906,3344,Marani,,45.780826,11.015698,3344
1907,3344FO,Marani-Via Campagnole,,45.773439,11.011445,3344
1908,3344MO,Marani-Fabbrica Bvm,,45.773678,11.012688,3344
1909,3344CE,Marani-Centrale Elettrica,,45.769788,11.010220,3344
1910,3345,Pilcante Bivio,,45.762313,11.004846,3346
1911,3346,Ala-Via Malfatti,,45.758398,11.000745,3346
1912,3346OS,Ala-Ospedale Bivio,,45.756790,10.999016,3346
1913,3347CA,Sdruzzinà-Loc.Campagnola,,45.742707,10.980734,3347
1914,3347,Sdruzzinà,,45.740832,10.977281,3347
1915,3358,Vò Sinistro,,45.735022,10.959229,3358
1916,3357,Sabbionara,,45.740019,10.957604,3349
1918,3350CC,Avio-Carabinieri,,45.736955,10.946500,3350
1919,3350,Avio,,45.735490,10.942934,3350
1920,3350CS,Avio-Cantina Sociale,,45.732037,10.938470,3350
1921,3350VB,Avio-Via M.Baldo,,45.731593,10.934435,3350
1922,3350CR,Avio-Cantina Sociale,,45.732198,10.939079,3350
1923,3350ZI,Avio-Zona Ind.Le,,45.730364,10.939478,3350
1924,3350DA,Avio-Loc.Dazio,,45.711912,10.926737,3350
1925,3351,Mama D'avio,,45.704726,10.921750,3351
1926,3351SO,Mama D'avio di Sotto,,45.700607,10.918679,3351
1927,3352,Borghetto,,45.697002,10.925942,3352
1928,3352CA,Borghetto-Cavalcaferr.,,45.699086,10.928925,3352
1929,3353,S.Leonardo,,45.704662,10.930990,3353
1930,3354,Masi D'avio,,45.712332,10.936854,3354
1931,3100CV,Rovereto-Via Cavour,,45.887281,11.034552,3100
1933,3040BV,Calliano-Bivio Folgaria,,45.933179,11.096306,3040
1934,3041,Dietrobeseno,,45.927046,11.118484,3041
1935,3042SO,Mezzomonte di Sotto,,45.916957,11.134879,3042
1936,3042,Mezzomonte,,45.916422,11.138921,3042
1937,3043,Peneri,,45.918996,11.145347,3043
1938,3044,Carpeneda,,45.912806,11.157002,3044
1939,3045OB,Folgaria-Ortofr.Bolognani,,45.918964,11.157834,3045
1940,3045AP,Folgaria-Via 25 Aprile,,45.918634,11.162222,3045
1941,3045PG,Folgaria-Via Battisti,,45.917297,11.166765,3045
1943,3048GA,Costa-Hotel Garden,,45.918747,11.186274,3048
1944,3048,Costa di Folgaria,,45.920179,11.188639,3048
1945,3048BN,Bivio Nocchi,,45.919068,11.198434,3048
1946,3054,Passo Del Sommo,,45.919566,11.205947,3054
1947,3049,S.Sebastiano,,45.925010,11.212057,3049
1948,3049CA,S.Sebastiano-Sez.Cacciatori,,45.925469,11.214887,3049
1949,3049BC,Bivio Cueli,,45.923764,11.216204,3049
1950,3053,Morganti,,45.929359,11.221272,3053
1951,3053RR,Morganti,,45.929174,11.220992,3053
1952,3048GR,Costa-Difr.Garden Hotel,,45.918768,11.186158,3048
1954,3048RR,Costa di Folgaria,,45.920368,11.189059,3048
1956,3040BR,Calliano-Bivio Folgaria,,45.933019,11.096720,3040
1958,3101,Villa Lagarina-A22,,45.914606,11.033873,3101
1959,3101CC,Villa Lagarina-Carabinieri,,45.916303,11.034064,3101
1960,3102,Piazzo di Villa Lagarina,,45.922241,11.033966,3102
1961,3103,Pomarolo,,45.926259,11.042605,3103
1962,3103VP,Pomarolo-Chiesa,,45.926405,11.045615,3103
1963,3104,Chiusole,,45.925420,11.053260,3104
1964,3105,Nomi,,45.928721,11.072323,3105
1965,3105RI,Nomi-Casa di Riposo,,45.927894,11.076200,3105
1967,3100VB,Rovereto-Via Bellavista,,45.890920,11.047005,3100
1968,3201CA,Campolongo-Noriglio,,45.887004,11.063812,3201
1969,3201,Noriglio,,45.884541,11.069559,3201
1970,3201BE,Noriglio-Beccachè,,45.882075,11.071791,3201
1971,3198,Costa di Noriglio,,45.884272,11.072990,3198
1972,3207SP,Valgrande-Sp 3 Km 8,,45.877090,11.105903,3207
1973,3207,Valgrande,,45.878839,11.111133,3207
1974,3208VN,Valduga-Prima,,45.876701,11.124251,3208
1976,3208,Valduga,,45.877809,11.129783,3208
1977,3222,Pedrazzi,,45.878152,11.142222,3222
1978,3226,Peltreri,,45.878740,11.148788,3226
1979,3209,Piazza di Terragnolo,,45.878928,11.152416,3209
1980,3225,Dosso,,45.877625,11.155665,3215
1981,3215,Puechem,,45.877317,11.157882,3215
1982,3224,Camperi,,45.875169,11.161046,3215
1983,3223UN,Baisi-Prima,,45.867056,11.180174,3223
1985,3223,Baisi,,45.867136,11.182109,3223
1986,3210ZZ,Zoreri,,45.866337,11.184371,3210
1987,3210,Zoreri-Soldati,,45.864869,11.190060,3210
1988,3219,Costa di Terragnolo,,45.880792,11.148055,3219
1989,3219CA,Castello,,45.880834,11.141527,3219
1990,3197,Potrich Bivio,,45.883305,11.123673,3197
1991,3212UN,Scottini-Prima,,45.884471,11.129213,3212
1992,3212,Scottini,,45.883890,11.135235,3212
1993,3047,Serrada,,45.890915,11.154072,3047
1994,3047BF,Serrada-Bivio Fondogrande,,45.896171,11.155748,3047
1995,3046,Mezzaselva,,45.906007,11.173589,3046
1997,3045BS,Folgaria-Rotatoria,,45.913038,11.178088,3045
1998,3047RR,Serrada,,45.891049,11.154039,3047
1999,3302,Mori-Terranera,,45.847885,10.983642,3310
2000,3363,S.Cecilia,,45.823141,10.998179,3363
2001,3362CC,Chizzola-Cava Cipriani,,45.819120,11.000156,3362
2002,3362SP,Chizzola-Sp. 90 Km 16.8,,45.817738,11.003965,3362
2003,3362EU,Chizzola-Euromobili,,45.813498,11.008311,3362
2004,3362,Chizzola,,45.809175,11.008767,3362
2005,3364,Villetta,,45.807112,11.009864,3364
2006,3356,S.Lucia di Ala,,45.797365,11.015412,3356
2007,3367CA,Pilcante-Capitelli,,45.772609,11.001559,3346
2008,3367SC,Pilcante-Scuole,,45.770486,11.001247,3346
2009,3367,Pilcante,,45.767191,11.000764,3346
2010,3340,Campagnola,,45.757938,10.992038,3340
2011,3349CA,Sabbionara-Casello Autostr.,,45.746871,10.976755,3349
2013,3405BC,Cornè-Bivio Saccone,,45.810939,10.980437,3405
2014,3405FC,Cornè-Fam.Coop,,45.807942,10.971566,3405
2015,3405,Corne',,45.807953,10.970914,3405
2018,3367CV,Pilcante-Cave,,45.778359,11.002675,3346
2019,3100VD,Rovereto-Via Dante,,45.886462,11.040333,3100
2020,3100VH,Rovereto-Viale Schio Civ. 19,,45.883683,11.043476,3100
2021,3100VZ,Rovereto-Via Zugna Civ. 13,,45.884371,11.046558,3100
2022,3230,Bivio Porte di Trambileno,,45.883259,11.051312,3230
2023,3230DO,Dosso-Loc. Brentegan,,45.880222,11.051101,3230
2024,3231SI,Sich,,45.873857,11.058117,3230
2025,3231,Albaredo,,45.855995,11.061134,3231
2026,3232,Foppiano,,45.842063,11.061812,3232
2027,3233,Zanolli,,45.822792,11.070762,3233
2028,3234,Matassone,,45.815852,11.078229,3234
2029,3235,Aste,,45.790383,11.095312,3162
2030,3236,Cumerlotti,,45.787134,11.101382,3236
2031,3237,Riva di Vallarsa,,45.779570,11.105236,3237
2032,3238,Bruni,,45.776691,11.107624,3238
2033,3243,Geche,,45.769336,11.115939,3243
2034,3239,Obra di Vallarsa,,45.764916,11.116504,3239
2035,3240,Ometto,,45.759715,11.118827,3240
2036,3100SM,Rovereto-S.Maria,,45.883632,11.040799,3100
2060,3157,Vanza Bivio,,45.850946,11.073051,3155
2061,3158,Pozzacchio Bivio,,45.844983,11.074256,3155
2062,3159,Valmorbia,,45.818618,11.091659,3159
2063,3159BD,Valmorbia-Bivio Dosso,,45.816939,11.094622,3159
2064,3160,Zocchio,,45.809064,11.096515,3160
2065,3161FC,Anghebeni-Fam.Coop,,45.796466,11.105436,3162
2066,3149,Arlanch,,45.790988,11.102064,3162
2067,3162,S.Anna di Vallarsa,,45.794758,11.096737,3162
2068,3149RR,Arlanch-Dir. Raossi,,45.791126,11.101786,3162
2069,3161,Anghebeni,,45.794140,11.107317,3162
2070,3163,Foxi,,45.789794,11.111886,3163
2071,3163PR,Foxi-Loc.Prugnele,,45.787188,11.109190,3163
2072,3164CO,Raossi-Loc.Corte,,45.782482,11.114263,3164
2073,3164,Raossi,,45.782692,11.118682,3164
2074,3171,Speccheri Bivio,,45.781151,11.124399,3167
2075,3167,Parrocchia di Vallarsa,,45.776986,11.123302,3167
2076,3168UN,Piano,,45.773237,11.131268,3167
2077,3168,Piano di Vallarsa,,45.771493,11.135679,3167
2078,3170,Streva,,45.762476,11.161870,3166
2079,3169,Pian Delle Fugazze,,45.760391,11.172669,3166
2084,3156,Spino,,45.860265,11.074844,3156
2085,3165,Speccheri,,45.765508,11.129886,3165
2086,3166SE,Camposilvano Ii,,45.758239,11.144360,3166
2087,3166,Camposilvano,,45.760188,11.144107,3166
2099,3389,Ronzo Chienis,,45.891087,10.951842,3389
2100,3389VL,Ronzo Chienis-Via Longa,,45.888625,10.948741,3389
2101,3389CF,Ronzo Chienis-Cons.Ortofrutta,,45.886909,10.946662,3389
2102,3385,Varano,,45.881318,10.938412,3385
2103,3384,Pannone,,45.877265,10.934161,3384
2104,3382RR,Manzano.,,45.866524,10.953423,3381
2105,3383,Nomesino,,45.865456,10.962700,3381
2106,3382,Manzano,,45.866575,10.953605,3381
2107,3381,Valle S.Felice,,45.868989,10.938219,3381
2108,3460BL,Loppio-Bivio,,45.855770,10.932164,3460
2123,3450VB,Tierno-Via G.Battisti,,45.847789,10.978015,3310
2124,3450,Tierno,,45.845531,10.977544,3310
2125,3401,Besagno,,45.837659,10.969125,3401
2126,3402,Castione,,45.837801,10.953532,3407
2127,3407PA,Brentonico-Ferramenta,,45.819440,10.958237,3407
2128,3407,Brentonico,,45.817937,10.956112,3407
2129,3406,Fontechel,,45.816501,10.948274,3407
2130,3406BG,Fontechel-Bivio S.Giacomo,,45.814087,10.945968,3407
2131,3411,Prada,,45.801037,10.955919,3411
2132,3412BU,Saccone-Loc. Al Bus,,45.796067,10.965987,3412
2133,3412,Saccone,,45.795393,10.974289,3412
2134,3415,Crosano Bivio,,45.821314,10.967065,3407
2135,3407MO,Brentonico-Mobil.Zoller,,45.822387,10.962756,3407
2136,3413,Sorne,,45.808236,10.953404,3413
2137,3414,Cazzano,,45.816981,10.969311,3407
2138,3403SE,Crosano-Via S.Biagio 25/27,,45.818934,10.975083,3407
2141,3403,Crosano-Fam. Coop.,,45.820049,10.975655,3407
2142,3403UN,Crosano-Via Mazzini,,45.820615,10.970804,3407
2145,3405UN,Cornè Loc. Gai,,45.808687,10.967860,3405
2150,2042PR,Lon .,,46.084021,10.992624,2040
2156,1190VM,Tesero-Via Mulini,,46.296355,11.506062,1190
2157,1190PE,Tesero-Loc. Pesa,,46.305819,11.504988,1190
2158,1182CH,Stava-Chiesetta,,46.310264,11.505074,1182
2159,1182,Stava,,46.315421,11.503413,1182
2163,1161VA,Varena-Via Alpini-Dir.Lavazè,,46.307730,11.460137,1160
2174,1100SR,Civezzano-Quadrivio,,46.089186,11.185616,1100
2187,3100SS,Rovereto-Fs Sud,,45.890446,11.033970,3100
2193,1100OX,Civezzano Scuola Media,,46.092559,11.179566,1100
2194,3840,Virti,,45.945491,11.238625,3850
2210,4290BV,Visintainer Bivio,,46.032037,11.267098,4290
2211,4136,Falesina,,46.071004,11.277772,4136
2212,4511,Ivano Fracena,,46.057114,11.528163,4511
2213,0001BZ,Trento Via Bezzi,,46.058466,11.119270,0001
2214,4322,Loc. Lochere,,45.989030,11.301001,4322
2215,4321,Quaere,,45.991113,11.303016,4321
2216,4321BL,Lochere Bivio Quaere,,45.991197,11.300217,4322
2217,1220PI,Predazzo-Piscina Com.,,46.311470,11.615521,1220
2218,4050IM,Bedollo-Inc.Osvaldo/Martinati,,46.165825,11.298951,4050
2219,4050SO,Bedollo-Via S.Osvaldo 26,,46.166497,11.300800,4050
2220,4050OP,Bedollo-Inc.Via S.Osvaldo/Pec,,46.168357,11.302237,4050
2221,1128CV,Barcatta-Civico 31,,46.251160,11.350430,1128
2223,4320CC,S.Giuliana-Via Delle Fonti 2,,45.989483,11.311520,4320
2226,5130SC,Istituto S.Croce,,46.162679,11.818537,5130
2227,5140CA,Fiera di Primiero,,46.172235,11.823741,5140
2228,5140MO,Molaren,,46.168000,11.820299,5140
2229,5130IN,Mezzano-Casa Ina,,46.156450,11.807987,5130
2230,5146AB,Transacqua-Albergo Belvedere,,46.177762,11.837163,5140
2231,5146,Transacqua-Piazza S.Marco,,46.174804,11.833422,5140
2232,5146IS,Transacqua-Isolabella,,46.175236,11.831617,5140
2234,5141TP,Tonadico-3 Ponti,,46.179984,11.837951,5140
2236,4128,S.Caterina di Pergine,,46.017255,11.227013,4250
2238,3480RR,Torbole,,45.870860,10.875738,3480
2241,2650RO,Rocce Rosse,,46.031915,11.045708,2650
2242,3100CR,Rov.-C.Rosmini Pt,,45.891069,11.041276,3100
2243,3100CE,Rovereto-Via Vannetti,,45.890246,11.035597,3100
2244,3100MO,Rovereto-C.Rosmini-Monumento,,45.890842,11.043033,3100
2246,1078CR,Cembra-Cimitero,,46.174568,11.217545,1078
2247,1106MJ,Bosco-Maso Jobstraibizer,,46.113245,11.179416,1106
2248,3520SR,Arco-Svizzera,,45.921147,10.891383,3520
2250,3533RR,Arco Via S.Caterina,,45.912519,10.875504,3520
2252,4143,Hacleri,,46.124459,11.339734,4143
2253,2221,Calvola,,45.926490,10.831529,2210
2254,3640MC,Aldeno-Maso Canova,,45.964223,11.092597,3640
2255,5170RD,Valmesta Bivio Rif.Dismoni,,46.222618,11.809222,5170
2256,4520CO,Strigno-Via Roma,,46.063333,11.523678,4520
2257,4137MR,Roncogno-Maso Raot,,46.067440,11.209973,4137
2258,4111PO,Zivignago-Al Ponte,,46.072253,11.261136,4111
2259,4121MO,Viarago-Via Montegian,,46.079285,11.259876,4112
2260,1224VE,Passo Rolle-Albergo Venezia,,46.296223,11.782408,1224
2261,4282,Zava,,46.042112,11.251018,4282
2263,4280CE,Masetti-Paese,,46.051334,11.248911,4280
2264,3080ST,Ss.12 S.Ilario/Via Stroperi,,45.912456,11.043865,3100
2265,2021CS,Terlago Centro Sportivo,,46.088960,11.047688,2021
2266,2650SP,Vason-Sp85 Al Km 17,,46.042742,11.061772,2650
2267,2021FS,Terlago-Via Fies,,46.099087,11.042564,2021
